Death No.,Name,Allegiance,Killer,Killers House,Method,Location,Season,Episode,Death Year,Death Book,Death Chapter,Estimated Book Death Season,Estimated Book Death Episode,Nobility,Gender,Killer Gender,Killer Nobility,In Book,Is Animal,KillerIsAnimal,GoT,CoK,SoS,FfC,DwD
279,Polliver,House Baratheon of King's Landing,Arya Stark,House Stark,Sword,Riverlands,4,1,300,3,27,3,4,0,1,0,1,1,0,0,0,0,0,0,0
321,Prisoner,None,"Gregor ""the Mountain"" Clegane",House Lannister,Sword,King's Landing,4,7,-1,-1,-1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0
322,Prisoner,None,"Gregor ""the Mountain"" Clegane",House Lannister,Sword,King's Landing,4,7,-1,-1,-1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0
323,Prisoner,None,"Gregor ""the Mountain"" Clegane",House Lannister,Sword,King's Landing,4,7,-1,-1,-1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0
186,Qhorin Halfhand,Night's Watch,Jon Snow,House Stark,Sword,Beyond the Wall,2,10,299,2,68,2,10,0,1,1,1,1,0,0,0,0,0,0,0
51,Qotho,Dothraki,Jorah Mormont,House Targaryen,Sword,Red Waste,1,9,298,1,61,1,8,0,1,1,1,1,0,0,0,0,0,0,0
209,Rickard Karstark,House Stark,Robb Stark,House Stark,Sword,Riverrun,3,5,299,3,20,3,5,1,1,1,1,1,0,0,0,0,0,0,0
82,Rodrik Cassel,House Stark,Theon Greyjoy,House Bolton,Sword,Winterfell,2,6,299,2,66,2,10,1,1,1,1,1,0,0,0,0,0,0,0
326,Rorge,None,Arya Stark,House Stark,Sword,Riverlands,4,7,300,4,37,6,7,0,1,0,1,1,0,0,0,0,0,0,0
44,Septa Mordane,House Stark,Lannister soldier,House Lannister,Sword,King's Landing,1,8,-1,-1,-1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0
475,Sons of the Harpy agent,Sons of the Harpy,Grey Worm,House Targaryen,Sword,Meereen,5,4,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
489,Sons of the Harpy agent,Sons of the Harpy,Barristan Selmy,House Targaryen,Sword,Meereen,5,4,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
490,Sons of the Harpy agent,Sons of the Harpy,Barristan Selmy,House Targaryen,Sword,Meereen,5,4,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
491,Sons of the Harpy agent,Sons of the Harpy,Barristan Selmy,House Targaryen,Sword,Meereen,5,4,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
492,Sons of the Harpy agent,Sons of the Harpy,Sons of the Harpy agent,Sons of the Harpy,Sword,Meereen,5,4,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
493,Sons of the Harpy agent,Sons of the Harpy,Barristan Selmy,House Targaryen,Sword,Meereen,5,4,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
494,Sons of the Harpy agent,Sons of the Harpy,Barristan Selmy,House Targaryen,Sword,Meereen,5,4,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
495,Sons of the Harpy agent,Sons of the Harpy,Barristan Selmy,House Targaryen,Sword,Meereen,5,4,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
496,Sons of the Harpy agent,Sons of the Harpy,Barristan Selmy,House Targaryen,Sword,Meereen,5,4,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
498,Sons of the Harpy agent,Sons of the Harpy,Barristan Selmy,House Targaryen,Sword,Meereen,5,4,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
499,Sons of the Harpy agent,Sons of the Harpy,Barristan Selmy,House Targaryen,Sword,Meereen,5,4,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
500,Sons of the Harpy agent,Sons of the Harpy,Barristan Selmy,House Targaryen,Sword,Meereen,5,4,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
501,Sons of the Harpy agent,Sons of the Harpy,Barristan Selmy,House Targaryen,Sword,Meereen,5,4,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
502,Sons of the Harpy agent,Sons of the Harpy,Barristan Selmy,House Targaryen,Sword,Meereen,5,4,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
503,Sons of the Harpy agent,Sons of the Harpy,Barristan Selmy,House Targaryen,Sword,Meereen,5,4,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
504,Sons of the Harpy agent,Sons of the Harpy,Barristan Selmy,House Targaryen,Sword,Meereen,5,4,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
562,Sons of the Harpy agent,Sons of the Harpy,Jorah Mormont,House Targaryen,Sword,Meereen,5,9,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
565,Sons of the Harpy agent,Sons of the Harpy,Jorah Mormont,House Targaryen,Sword,Meereen,5,9,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
568,Sons of the Harpy agent,Sons of the Harpy,Jorah Mormont,House Targaryen,Sword,Meereen,5,9,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
591,Sons of the Harpy agent,Sons of the Harpy,Jorah Mormont,House Targaryen,Sword,Meereen,5,9,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
593,Sons of the Harpy agent,Sons of the Harpy,Daario Naharis,House Targaryen,Sword,Meereen,5,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
46,Stableboy,Smallfolk,Arya Stark,House Stark,Sword,King's Landing,1,8,-1,-1,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,0
595,Stannis Baratheon,House Baratheon of Dragonstone,Brienne of Tarth,House Tarth,Sword,Winterfell,5,10,-1,-1,-1,-1,-1,1,1,0,1,1,0,0,0,0,0,0,0
35,Stark soldier,House Stark,City watch guard,House Lannister,Sword,King's Landing,1,7,-1,-1,-1,1,-1,0,1,1,0,0,0,0,0,0,0,0,0
36,Stark soldier,House Stark,City watch guard,House Lannister,Sword,King's Landing,1,7,-1,-1,-1,1,-1,0,1,1,0,0,0,0,0,0,0,0,0
37,Stark soldier,House Stark,City watch guard,House Lannister,Sword,King's Landing,1,7,-1,-1,-1,1,-1,0,1,1,0,0,0,0,0,0,0,0,0
38,Stark soldier,House Stark,"Sandor ""the Hound"" Clegane",House Lannister,Sword,King's Landing,1,7,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
39,Stark soldier,House Stark,Lannister soldier,House Lannister,Sword,King's Landing,1,8,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
40,Stark soldier,House Stark,Lannister soldier,House Lannister,Sword,King's Landing,1,8,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
53,Stark soldier,House Stark,Hill tribesman,None,Sword,Unknown,1,9,-1,-1,-1,1,-1,0,1,1,0,0,0,0,0,0,0,0,0
181,Stark soldier,House Stark,Brienne of Tarth,House Tarth,Sword,Unknown,2,10,-1,-1,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,0
182,Stark soldier,House Stark,Brienne of Tarth,House Tarth,Sword,Unknown,2,10,-1,-1,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,0
183,Stark soldier,House Stark,Brienne of Tarth,House Tarth,Sword,Unknown,2,10,-1,-1,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,0
206,Stark soldier,House Stark,Karstark soldier,House Karstark,Sword,Riverrun,3,5,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
261,Stark soldier,House Stark,Frey soldier,House Frey,Sword,The Twins,3,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
268,Stark soldier,House Stark,Frey soldier,House Frey,Sword,The Twins,3,10,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
270,Stark soldier,House Stark,Frey soldier,House Frey,Sword,The Twins,3,10,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
618,Stark soldier,House Stark,Oswell Whent,House Targaryen,Sword,Dorne,6,3,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
620,Stark soldier,House Stark,Arthur Dayne,House Targaryen,Sword,Dorne,6,3,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
621,Stark soldier,House Stark,Arthur Dayne,House Targaryen,Sword,Dorne,6,3,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
622,Stark soldier,House Stark,Arthur Dayne,House Targaryen,Sword,Dorne,6,3,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
695,Stark Soldier,House Stark,Bolton soldier,House Bolton,Sword,Winterfell,6,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
737,Stark Soldier,House Stark,Bolton soldier,House Bolton,Sword,Winterfell,6,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
739,Stark Soldier,House Stark,Bolton soldier,House Bolton,Sword,Winterfell,6,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
741,Stark Soldier,House Stark,Bolton soldier,House Bolton,Sword,Winterfell,6,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
748,Stark Soldier,House Stark,Smalljon Umber,House Umber,Sword,Winterfell,6,9,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
749,Stark Soldier,House Stark,Umber Soldier,House Umber,Sword,Winterfell,6,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
754,Stark Soldier,House Stark,Smalljon Umber,House Umber,Sword,Winterfell,6,9,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
755,Stark Soldier,House Stark,Smalljon Umber,House Umber,Sword,Winterfell,6,9,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
756,Stark Soldier,House Stark,Bolton soldier,House Bolton,Sword,Winterfell,6,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
759,Stark Soldier,House Stark,Smalljon Umber,House Umber,Sword,Winterfell,6,9,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
766,Stark Soldier,House Stark,Umber Soldier,House Umber,Sword,Winterfell,6,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
770,Stark Soldier,House Stark,Smalljon Umber,House Umber,Sword,Winterfell,6,9,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,1,1,1,1,1
1343,Stark Soldier,House Stark,Wight,White Walkers,Sword,Winterfell,8,3,-1,-1,-1,-1,-1,0,1,-1,-1,0,0,0,0,0,0,0,0
1354,Stark Soldier,House Stark,Wight,White Walkers,Sword,Winterfell,8,3,-1,-1,-1,-1,-1,0,1,-1,-1,0,0,0,0,0,0,0,0
1355,Stark Soldier,House Stark,Wight,White Walkers,Sword,Winterfell,8,3,-1,-1,-1,-1,-1,0,1,-1,-1,0,0,0,0,0,0,0,0
1356,Stark Soldier,House Stark,Wight,White Walkers,Sword,Winterfell,8,3,-1,-1,-1,-1,-1,0,1,-1,-1,0,0,0,0,0,0,0,0
1357,Stark Soldier,House Stark,Wight,White Walkers,Sword,Winterfell,8,3,-1,-1,-1,-1,-1,0,1,-1,-1,0,0,0,0,0,0,0,0
1358,Stark Soldier,House Stark,Wight,White Walkers,Sword,Winterfell,8,3,-1,-1,-1,-1,-1,0,1,-1,-1,0,0,0,0,0,0,0,0
2213,Stark Soldier,House Stark,Jon Snow,House Stark,Sword,King's Landing,8,5,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
42,Stark staff member,House Stark,Lannister soldier,House Lannister,Sword,King's Landing,1,8,-1,-1,-1,1,-1,0,1,1,0,0,0,0,0,0,0,0,0
43,Stark staff member,House Stark,Lannister soldier,House Lannister,Sword,King's Landing,1,8,-1,-1,-1,1,-1,0,1,1,0,0,0,0,0,0,0,0,0
508,Stone Man,None,Jorah Mormont,House Targaryen,Sword,Valyria,5,5,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
650,Summer,Animal,Wight,White Walkers,Sword,Beyond the Wall,6,5,-1,-1,-1,-1,-1,0,-1,-1,-1,0,1,0,0,0,0,0,0
45,Syrio Forel,House Stark,Meryn Trant,House Trant,Sword,King's Landing,1,8,298,1,50,1,8,0,1,1,1,1,0,0,0,0,0,0,0
353,Thenn raider,Free Folk,Alliser Thorne,Night's Watch,Sword,Castle Black,4,9,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
651,Three-eyed Raven,Children of the Forest,White Walker,White Walkers,Sword,Beyond the Wall,6,5,-1,-1,-1,-1,-1,0,1,-1,-1,1,0,0,0,0,0,0,0
14,Tribesman,None,Bronn,House Lannister,Sword,Eastern Road,1,5,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
15,Tribesman,None,Bronn,House Lannister,Sword,Eastern Road,1,5,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
16,Tribesman,None,Bronn,House Lannister,Sword,Eastern Road,1,5,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
19,Tribesman,None,Rodrik Cassel,House Stark,Sword,Eastern Road,1,5,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
20,Tribesman,None,Rodrik Cassel,House Stark,Sword,Eastern Road,1,5,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
590,Unsullied Soldier,House Targaryen,Sons of the Harpy agent,Sons of the Harpy,Sword,Meereen,5,9,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
1094,Unsullied Soldier,House Targaryen,Lannister soldier,House Lannister,Sword,Casterly Rock,7,3,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
1096,Unsullied Soldier,House Targaryen,Lannister soldier,House Lannister,Sword,Casterly Rock,7,3,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
1340,Unsullied Soldier,House Targaryen,Wight,White Walkers,Sword,Winterfell,8,3,-1,-1,-1,-1,-1,0,1,-1,-1,0,0,0,0,0,0,0,0
1341,Unsullied Soldier,House Targaryen,Wight,White Walkers,Sword,Winterfell,8,3,-1,-1,-1,-1,-1,0,1,-1,-1,0,0,0,0,0,0,0,0
1346,Unsullied Soldier,House Targaryen,Wight,White Walkers,Sword,Winterfell,8,3,-1,-1,-1,-1,-1,0,1,-1,-1,0,0,0,0,0,0,0,0
1347,Unsullied Soldier,House Targaryen,Wight,White Walkers,Sword,Winterfell,8,3,-1,-1,-1,-1,-1,0,1,-1,-1,0,0,0,0,0,0,0,0
1348,Unsullied Soldier,House Targaryen,Wight,White Walkers,Sword,Winterfell,8,3,-1,-1,-1,-1,-1,0,1,-1,-1,0,0,0,0,0,0,0,0
1349,Unsullied Soldier,House Targaryen,Wight,White Walkers,Sword,Winterfell,8,3,-1,-1,-1,-1,-1,0,1,-1,-1,0,0,0,0,0,0,0,0
32,Vardis Egen,House Arryn,Bronn,House Lannister,Sword,The Eyrie,1,6,298,1,40,1,6,0,1,1,1,1,0,0,0,0,0,0,0
41,Vayon Poole,House Stark,Lannister soldier,House Lannister,Sword,King's Landing,1,8,298,1,21,1,3,0,1,1,0,1,0,0,0,0,0,0,0
29,Wallen,Free Folk,Robb Stark,House Stark,Sword,Winterfell,1,6,298,1,37,1,6,0,1,1,1,1,0,0,0,0,0,0,0
535,White Walker,None,Jon Snow,House Stark,Sword,Hardhome,5,8,-1,-1,-1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0
30,Wildling,Free Folk,Robb Stark,House Stark,Sword,Winterfell,1,6,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
84,Wildling,Free Folk,Qhorin Halfhand,Night's Watch,Sword,Beyond the Wall,2,6,-1,-1,-1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0
224,Wildling,Free Folk,Jon Snow,House Stark,Sword,The Gift,3,9,-1,-1,-1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0
351,Wildling,Free Folk,Alliser Thorne,Night's Watch,Sword,Castle Black,4,9,-1,-1,-1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0
385,Wildling,Free Folk,Alliser Thorne,Night's Watch,Sword,Castle Black,4,9,-1,-1,-1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0
401,Wildling,Free Folk,Jon Snow,House Stark,Sword,Castle Black,4,9,-1,-1,-1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0
402,Wildling,Free Folk,Jon Snow,House Stark,Sword,Castle Black,4,9,-1,-1,-1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0
403,Wildling,Free Folk,Jon Snow,House Stark,Sword,Castle Black,4,9,-1,-1,-1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0
407,Wildling,Free Folk,Jon Snow,House Stark,Sword,Castle Black,4,9,-1,-1,-1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0
409,Wildling,Free Folk,Jon Snow,House Stark,Sword,Castle Black,4,9,-1,-1,-1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0
413,Wildling,Free Folk,Jon Snow,House Stark,Sword,Castle Black,4,9,-1,-1,-1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0
432,Wildling,Free Folk,Baratheon of Dragonstone soldier,House Baratheon of Dragonstone,Sword,Beyond the Wall,4,10,-1,-1,-1,-1,-1,0,-1,1,0,0,0,0,0,0,0,0,0
433,Wildling,Free Folk,Baratheon of Dragonstone soldier,House Baratheon of Dragonstone,Sword,Beyond the Wall,4,10,-1,-1,-1,-1,-1,0,-1,1,0,0,0,0,0,0,0,0,0
434,Wildling,Free Folk,Baratheon of Dragonstone soldier,House Baratheon of Dragonstone,Sword,Beyond the Wall,4,10,-1,-1,-1,-1,-1,0,-1,1,0,0,0,0,0,0,0,0,0
435,Wildling,Free Folk,Baratheon of Dragonstone soldier,House Baratheon of Dragonstone,Sword,Beyond the Wall,4,10,-1,-1,-1,-1,-1,0,-1,1,0,0,0,0,0,0,0,0,0
436,Wildling,Free Folk,Baratheon of Dragonstone soldier,House Baratheon of Dragonstone,Sword,Beyond the Wall,4,10,-1,-1,-1,-1,-1,0,-1,1,0,0,0,0,0,0,0,0,0
437,Wildling,Free Folk,Baratheon of Dragonstone soldier,House Baratheon of Dragonstone,Sword,Beyond the Wall,4,10,-1,-1,-1,-1,-1,0,-1,1,0,0,0,0,0,0,0,0,0
438,Wildling,Free Folk,Baratheon of Dragonstone soldier,House Baratheon of Dragonstone,Sword,Beyond the Wall,4,10,-1,-1,-1,-1,-1,0,-1,1,0,0,0,0,0,0,0,0,0
439,Wildling,Free Folk,Baratheon of Dragonstone soldier,House Baratheon of Dragonstone,Sword,Beyond the Wall,4,10,-1,-1,-1,-1,-1,0,-1,1,0,0,0,0,0,0,0,0,0
514,Wildling,Free Folk,Wight,White Walkers,Sword,Hardhome,5,8,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0
515,Wildling,Free Folk,Wight,White Walkers,Sword,Hardhome,5,8,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0
517,Wildling,Free Folk,Wight,White Walkers,Sword,Hardhome,5,8,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0
518,Wildling,Free Folk,Wight,White Walkers,Sword,Hardhome,5,8,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0
519,Wildling,Free Folk,Wight,White Walkers,Sword,Hardhome,5,8,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0
524,Wildling,Free Folk,Wight,White Walkers,Sword,Hardhome,5,8,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0
525,Wildling,Free Folk,Wight,White Walkers,Sword,Hardhome,5,8,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0
526,Wildling,Free Folk,Wight,White Walkers,Sword,Hardhome,5,8,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0
529,Wildling,Free Folk,White Walker,White Walkers,Sword,Hardhome,5,8,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0
530,Wildling,Free Folk,Wight,White Walkers,Sword,Hardhome,5,8,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0
532,Wildling,Free Folk,Wight,White Walkers,Sword,Hardhome,5,8,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0
533,Wildling,Free Folk,Wight,White Walkers,Sword,Hardhome,5,8,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0
534,Wildling,Free Folk,Wight,White Walkers,Sword,Hardhome,5,8,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0
764,Wildling,Free Folk,Bolton soldier,House Bolton,Sword,Winterfell,6,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
3,Will,Night's Watch,Ned Stark,House Stark,Sword,Winterfell,1,1,297,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0
72,Yoren,Night's Watch,Amory Lorch,House Lannister,Sword,Riverlands,2,3,299,2,19,2,2,0,1,1,1,1,0,0,0,0,0,0,0
228,Yunkai soldier,Wise Masters,Jorah Mormont,House Targaryen,Sword,Yunkai,3,9,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
232,Yunkai soldier,Wise Masters,Jorah Mormont,House Targaryen,Sword,Yunkai,3,9,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
8,Catspaw assassin,None,Summer,Animal,Teeth,Winterfell,1,2,-1,-1,-1,-1,-1,0,1,-1,-1,0,0,1,0,0,0,0,0
647,Child of the Forest,Children of the Forest,Wight,White Walkers,Teeth,Beyond the Wall,6,5,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0
284,Deer,Animal,Summer,Animal,Teeth,Beyond the Wall,4,2,-1,-1,-1,-1,-1,0,-1,-1,-1,0,1,1,0,0,0,0,0
523,Karsi,Free Folk,Wight,White Walkers,Teeth,Hardhome,5,8,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,0,0
76,Lannister soldier,House Lannister,Grey Wind,Animal,Teeth,Oxcross,2,4,-1,-1,-1,1,-1,0,1,-1,-1,0,0,1,0,0,0,0,0
1350,Night's Watch brother,Night's Watch,Wight,White Walkers,Teeth,Winterfell,8,3,-1,-1,-1,-1,-1,0,1,-1,-1,0,0,0,0,0,0,0,0
1352,Night's Watch brother,Night's Watch,Wight,White Walkers,Teeth,Winterfell,8,3,-1,-1,-1,-1,-1,0,1,-1,-1,0,0,0,0,0,0,0,0
1370,Peasant,Smallfolk,Wight,White Walkers,Teeth,Winterfell,8,3,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0
1371,Peasant,Smallfolk,Wight,White Walkers,Teeth,Winterfell,8,3,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0
795,Ramsay Bolton,House Bolton,Hound,Animal,Teeth,Winterfell,6,9,-1,-1,-1,-1,-1,1,1,0,-1,1,0,1,0,0,0,0,0
313,Rast,Night's Watch,Ghost,Animal,Teeth,Beyond the Wall,4,5,299,3,26,3,5,0,1,-1,-1,1,0,1,0,0,0,0,0
75,Rennick,House Lannister,Grey Wind,Animal,Teeth,Oxcross,2,4,-1,-1,-1,1,-1,0,1,-1,-1,0,0,1,0,0,0,0,0
4,Stag,Animal,Direwolf,Animal,Teeth,Winterfell,1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,1,1,0,0,0,0,0
1314,Stark Soldier,House Stark,Undead Polar Bear,Animal,Teeth,Beyond the Wall,7,6,-1,-1,-1,-1,-1,0,1,-1,-1,0,0,1,0,0,0,0,0
1315,Stark Soldier,House Stark,Undead Polar Bear,Animal,Teeth,Beyond the Wall,7,6,-1,-1,-1,-1,-1,0,1,-1,-1,0,0,1,0,0,0,0,0
1344,Stark Soldier,House Stark,Wight,White Walkers,Teeth,Winterfell,8,3,-1,-1,-1,-1,-1,0,1,-1,-1,0,0,0,0,0,0,0,0
408,Thenn raider,Free Folk,Ghost,Animal,Teeth,Castle Black,4,9,-1,-1,-1,-1,-1,0,1,-1,-1,0,0,1,0,0,0,0,0
225,Wildling,Free Folk,Summer,Animal,Teeth,The Gift,3,9,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,1,0,0,0,0,0
226,Wildling,Free Folk,Shaggydog,Animal,Teeth,The Gift,3,9,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,1,0,0,0,0,0
1319,Wildling,Free Folk,Wight,White Walkers,Teeth,Beyond the Wall,7,6,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0
574,Sons of the Harpy agent,Sons of the Harpy,Daenerys Targaryen,House Targaryen,Teeth,Meereen,5,9,-1,-1,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,0
589,Sons of the Harpy agent,Sons of the Harpy,Daenerys Targaryen,House Targaryen,Teeth,Meereen,5,9,-1,-1,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,0
34,Robert Baratheon,House Baratheon of King's Landing,Boar,Animal,Teeth,King's Landing,1,7,298,1,47,1,7,1,1,-1,-1,1,0,1,0,0,0,0,0
166,Baratheon of Dragonstone soldier,House Baratheon of Dragonstone,Baratheon of King's Landing soldier,House Baratheon of King's Landing,Unknown,King's Landing,2,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
173,Baratheon of Dragonstone soldier,House Baratheon of Dragonstone,Baratheon of King's Landing soldier,House Baratheon of King's Landing,Unknown,King's Landing,2,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
399,Grenn,Night's Watch,Wildling giant,Free Folk,Unknown,Castle Black,4,9,-1,-1,-1,-1,-1,0,1,-1,0,1,0,0,0,0,0,0,0
93,Irri,House Targaryen,Unknown,Unknown,Unknown,Qarth,2,6,-1,-1,-1,-1,-1,0,0,-1,-1,1,0,0,0,0,0,0,0
400,Mag the Mighty giant,Free Folk,Grenn,Night's Watch,Unknown,Castle Black,4,9,300,3,64,3,10,1,1,1,0,1,0,0,0,0,0,0,0
297,Meereen slave master,Great Masters,Meereen slave,None,Unknown,Meereen,4,4,-1,-1,-1,-1,-1,1,1,-1,0,0,0,0,0,0,0,0,0
220,Mero,None,Daario Naharis,House Targaryen,Unknown,Yunkai,3,8,299,3,57,4,1,0,1,1,0,1,0,0,0,0,0,0,0
289,Peasant,Smallfolk,Thenn raider,Free Folk,Unknown,The Gift,4,3,-1,-1,-1,-1,-1,0,-1,1,0,0,0,0,0,0,0,0,0
221,Prendahl na Ghezn,None,Daario Naharis,House Targaryen,Unknown,Yunkai,3,8,299,3,42,3,8,0,1,1,0,1,0,0,1,0,0,0,0
66,Rakharo,House Targaryen,Rival Dothraki,Dothraki,Unknown,Red Waste,2,2,-1,-1,-1,-1,-1,0,1,1,0,1,0,0,0,0,0,0,0
